date,category,directional_score
2025-04-25,Neutral,0.5328648090362549
2025-04-25,Neutral,0.2865220308303833
2025-04-25,Neutral,0.26293179392814636
2025-04-25,Neutral,0.1698988676071167
2025-04-25,Neutral,0.5020433664321899
2025-04-25,Neutral,-0.09052318334579468
2025-04-25,Bullish,0.75
2025-04-25,Neutral,-0.3089447319507599
2025-04-25,Neutral,0.1483185589313507
2025-04-25,Neutral,0.46506088972091675
2025-04-25,Neutral,0.4421846270561218
2025-04-25,Neutral,-0.3095497488975525
2025-04-25,Neutral,0.15810391306877136
2025-04-25,Neutral,0.20865869522094727
2025-04-25,Neutral,0.12710294127464294
2025-04-25,Neutral,0.034104108810424805
2025-04-25,Neutral,0.0014932751655578613
2025-04-26,Neutral,0.06657367944717407
2025-04-26,Neutral,0.0
2025-04-26,Neutral,0.05369463562965393
2025-04-26,Neutral,0.10264831781387329
2025-04-26,Bullish,0.6502494812011719
2025-04-26,Bullish,0.6010562777519226
2025-04-26,Neutral,-0.10922223329544067
2025-04-26,Neutral,0.21664860844612122
2025-04-26,Neutral,0.39125192165374756
2025-04-26,Neutral,0.12443751096725464
2025-04-26,Neutral,-0.5062007904052734
2025-04-26,Neutral,0.35955512523651123
2025-04-26,Neutral,0.0
2025-04-26,Neutral,0.3074605464935303
2025-04-26,Neutral,0.10747507214546204
2025-04-27,Neutral,0.4163662791252136
2025-04-27,Neutral,0.3575761914253235
2025-04-27,Neutral,0.2473592758178711
2025-04-29,Neutral,0.37706100940704346
2025-04-29,Neutral,0.4620777368545532
2025-04-29,Neutral,-0.03931555151939392
2025-04-29,Neutral,0.16249758005142212
2025-04-29,Neutral,0.3218526840209961
2025-04-29,Neutral,0.0
2025-04-29,Neutral,0.0
2025-04-29,Neutral,-0.10152596235275269
2025-04-29,Neutral,0.2878996729850769
2025-04-29,Neutral,0.2889264225959778
2025-04-29,Neutral,-0.18984666466712952
2025-04-29,Neutral,0.10890370607376099
2025-04-29,Neutral,0.2128392457962036
2025-04-29,Neutral,0.430492639541626
2025-04-29,Neutral,0.0
2025-04-29,Neutral,0.5065239667892456
2025-04-29,Neutral,0.034390270709991455
2025-04-30,Neutral,0.05016005039215088
2025-04-30,Neutral,-0.18796306848526
2025-04-30,Neutral,0.17786642909049988
2025-04-30,Neutral,0.08853203058242798
2025-04-30,Neutral,0.4119412302970886
2025-04-30,Neutral,0.31247687339782715
2025-04-30,Neutral,0.16707706451416016
2025-04-30,Bullish,0.675183892250061
2025-04-30,Neutral,0.06695270538330078
2025-04-30,Neutral,-0.12178373336791992
2025-04-30,Bullish,0.6135913133621216
2025-04-30,Neutral,0.17122027277946472
2025-04-30,Neutral,0.0015631318092346191
2025-04-30,Neutral,0.5302610397338867
2025-04-30,Neutral,0.230998694896698
2025-04-30,Neutral,-0.1271767020225525
2025-04-30,Neutral,0.08726024627685547
2025-04-30,Neutral,-0.07498049736022949
2025-04-30,Neutral,0.18648838996887207
2025-04-30,Neutral,0.5433336496353149
2025-04-30,Neutral,0.0
2025-04-30,Bearish,-0.65
2025-04-30,Neutral,0.16394153237342834
2025-04-30,Neutral,-0.33692097663879395
2025-04-30,Neutral,0.027056246995925903
2025-04-30,Neutral,0.005580484867095947
2025-04-30,Neutral,0.16311877965927124
2025-04-30,Neutral,-0.46624183654785156
2025-04-30,Neutral,-0.10741458833217621
2025-04-30,Neutral,0.0
2025-04-30,Neutral,-0.022184818983078003
2025-04-30,Bullish,0.9100266695022583
2025-04-30,Neutral,0.2917041778564453
2025-04-30,Neutral,0.1614057719707489
2025-05-01,Neutral,0.15332245826721191
2025-05-01,Neutral,-0.15015140175819397
2025-05-01,Neutral,0.10523360967636108
2025-05-01,Bullish,0.8965909481048584
2025-05-01,Neutral,0.019310563802719116
2025-05-01,Neutral,0.329667329788208
2025-05-01,Neutral,-0.0684785544872284
2025-05-01,Neutral,-0.13247399032115936
2025-05-01,Neutral,-0.037982359528541565
2025-05-01,Neutral,0.5562307834625244
2025-05-01,Bullish,0.6567289233207703
2025-05-01,Neutral,0.35549110174179077
2025-05-01,Neutral,0.34110546112060547
2025-05-01,Neutral,0.12680929899215698
2025-05-01,Neutral,0.26070985198020935
2025-05-01,Neutral,0.5535657405853271
2025-05-01,Neutral,0.32152533531188965
2025-05-01,Neutral,0.15439200401306152
2025-05-01,Neutral,0.1551525890827179
2025-05-01,Neutral,0.0757904052734375
2025-05-01,Neutral,0.4327276945114136
2025-05-01,Neutral,0.12277615070343018
2025-05-01,Neutral,0.1407884955406189
2025-05-01,Neutral,0.4655107259750366
2025-05-01,Neutral,0.39247792959213257
2025-05-01,Neutral,0.0953373908996582
2025-05-01,Neutral,-0.06554506719112396
2025-05-01,Neutral,0.41461098194122314
2025-05-01,Neutral,0.28409790992736816
2025-05-01,Bullish,0.8293147087097168
2025-05-01,Neutral,0.0
2025-05-01,Neutral,0.0
2025-05-01,Neutral,-0.108907550573349
2025-05-01,Neutral,0.0
2025-05-01,Neutral,0.33886218070983887
2025-05-01,Neutral,0.5275791883468628
2025-05-01,Neutral,-0.11256363987922668
2025-05-01,Neutral,0.519826352596283
2025-05-01,Neutral,0.17761188745498657
2025-05-02,Neutral,0.0
2025-05-02,Neutral,-0.08948838710784912
2025-05-02,Neutral,0.16970181465148926
2025-05-02,Neutral,-0.16109777987003326
2025-05-02,Neutral,0.4746739864349365
2025-05-02,Bullish,0.7582319378852844
2025-05-02,Neutral,0.11082825064659119
2025-05-02,Bullish,0.767604410648346
2025-05-02,Bearish,-0.833950936794281
2025-05-02,Neutral,0.2846137285232544
2025-05-02,Neutral,0.5648838877677917
2025-05-02,Neutral,0.5754864811897278
2025-05-02,Bullish,0.6605076789855957
2025-05-02,Bullish,0.8112943172454834
2025-05-02,Bullish,0.6788454055786133
2025-05-02,Bullish,0.7483152151107788
2025-05-02,Bullish,1.0
2025-05-02,Neutral,0.0012008696794509888
2025-05-02,Neutral,0.047156333923339844
2025-05-02,Neutral,0.24277329444885254
2025-05-02,Neutral,0.3002637028694153
2025-05-02,Neutral,0.40657317638397217
2025-05-02,Neutral,-0.14148832857608795
2025-05-02,Bearish,-1.0
2025-05-02,Neutral,-0.13605308532714844
2025-05-02,Bullish,1.0
2025-05-02,Neutral,-0.09148956835269928
2025-05-02,Neutral,0.0
2025-05-02,Neutral,-0.2
2025-05-02,Neutral,0.4716678857803345
2025-05-02,Neutral,0.3886370062828064
2025-05-02,Neutral,0.2102982997894287
2025-05-02,Neutral,0.1286390721797943
2025-05-02,Neutral,0.035581767559051514
2025-05-02,Neutral,0.5245558023452759
2025-05-02,Neutral,0.09620904922485352
2025-05-02,Neutral,0.31638503074645996
2025-05-02,Bearish,-0.6051751375198364
2025-05-02,Bullish,0.7
2025-05-02,Neutral,0.0
2025-05-02,Neutral,-0.3267602324485779
2025-05-02,Neutral,0.1658283770084381
2025-05-02,Neutral,0.4960660934448242
2025-05-02,Neutral,0.3460388779640198
2025-05-02,Neutral,-0.32325392961502075
2025-05-02,Neutral,0.1040550172328949
2025-05-02,Neutral,0.3331560492515564
2025-05-02,Neutral,0.0
2025-05-02,Neutral,0.49356579780578613
2025-05-02,Neutral,0.263050377368927
2025-05-02,Neutral,-0.2027258276939392
2025-05-02,Neutral,0.22432339191436768
2025-05-02,Neutral,0.11292123794555664
2025-05-02,Neutral,0.08909976482391357
2025-05-02,Neutral,0.10004734992980957
2025-05-02,Neutral,0.5173025131225586
2025-05-02,Neutral,0.24521541595458984
2025-05-02,Neutral,0.444743275642395
2025-05-02,Bullish,0.8
2025-05-02,Neutral,-0.23332342505455017
2025-05-02,Neutral,0.4796232581138611
2025-05-02,Neutral,-0.4085848331451416
2025-05-02,Neutral,0.4920976161956787
2025-05-02,Neutral,-0.27697545289993286
2025-05-02,Neutral,0.23255765438079834
2025-05-02,Neutral,0.20371583104133606
2025-05-03,Neutral,0.2144249677658081
2025-05-03,Neutral,0.14551904797554016
2025-05-03,Neutral,-0.395529568195343
2025-05-03,Bullish,0.6192890405654907
2025-05-03,Neutral,-0.19606506824493408
2025-05-03,Bullish,0.6715787649154663
2025-05-03,Neutral,-0.03563053905963898
2025-05-03,Neutral,0.04127383232116699
2025-05-03,Neutral,0.49367398023605347
2025-05-03,Neutral,0.4972630739212036
2025-05-03,Neutral,0.4558626413345337
2025-05-03,Neutral,0.2888929843902588
2025-05-03,Neutral,0.03643760085105896
2025-05-03,Neutral,0.3758161664009094
2025-05-03,Neutral,0.16500923037528992
2025-05-03,Neutral,0.0
2025-05-03,Neutral,-0.17841890454292297
2025-05-03,Neutral,-0.08739912509918213
2025-05-03,Neutral,0.17928534746170044
2025-05-03,Neutral,0.14265191555023193
2025-05-03,Neutral,-0.3695394694805145
2025-05-03,Neutral,0.12908682227134705
2025-05-04,Bullish,0.667142927646637
2025-05-04,Neutral,0.5975018739700317
2025-05-04,Neutral,-0.3278990387916565
2025-05-04,Neutral,0.061174750328063965
2025-05-04,Bullish,1.0
2025-05-04,Neutral,0.27812397480010986
2025-05-04,Neutral,0.1634387969970703
2025-05-04,Neutral,-0.35679319500923157
2025-05-05,Neutral,-0.10463222861289978
2025-05-05,Neutral,0.4009298086166382
2025-05-05,Neutral,-0.43357861042022705
2025-05-05,Neutral,0.47721636295318604
2025-05-05,Neutral,-0.19068562984466553
2025-05-05,Neutral,0.20409709215164185
2025-05-05,Neutral,0.04836475849151611
2025-05-05,Neutral,0.05206936597824097
2025-05-05,Neutral,0.2666814923286438
2025-05-05,Neutral,0.02399393916130066
2025-05-05,Neutral,-0.10922661423683167
2025-05-05,Neutral,-0.5672253966331482
2025-05-05,Neutral,-0.17075198888778687
2025-05-05,Neutral,0.0
2025-05-05,Neutral,-0.3122839629650116
2025-05-05,Neutral,0.3371894955635071
2025-05-05,Neutral,-0.4820597767829895
2025-05-05,Neutral,-0.43586212396621704
2025-05-05,Neutral,0.1895747184753418
2025-05-05,Neutral,0.41392695903778076
2025-05-05,Neutral,0.009208068251609802
2025-05-05,Neutral,0.49348390102386475
2025-05-05,Neutral,0.27466773986816406
2025-05-05,Neutral,0.16083258390426636
2025-05-05,Neutral,-0.5796023607254028
2025-05-05,Neutral,-0.18274493515491486
2025-05-05,Neutral,0.5135197639465332
2025-05-06,Neutral,0.4324362874031067
2025-05-06,Neutral,0.31889522075653076
2025-05-06,Neutral,0.22212690114974976
2025-05-06,Neutral,-0.05531339347362518
2025-05-06,Bullish,0.612812876701355
2025-05-06,Neutral,0.016412630677223206
2025-05-06,Neutral,0.2310289442539215
2025-05-06,Neutral,0.0959119200706482
2025-05-06,Neutral,0.3580135107040405
2025-05-06,Neutral,0.23011285066604614
2025-05-06,Bullish,0.6698548197746277
2025-05-06,Neutral,0.09725597500801086
2025-05-06,Neutral,0.160943865776062
2025-05-06,Bullish,0.6045972108840942
2025-05-06,Neutral,0.17174330353736877
2025-05-06,Neutral,0.1469820737838745
2025-05-06,Neutral,0.09065604209899902
2025-05-06,Neutral,0.2834396958351135
2025-05-06,Neutral,0.32200586795806885
2025-05-06,Bullish,1.0
2025-05-06,Bullish,0.8375083208084106
2025-05-06,Neutral,-0.08725947141647339
2025-05-06,Neutral,0.2158679962158203
2025-05-06,Neutral,-0.5956432819366455
2025-05-06,Neutral,-0.08121521770954132
2025-05-06,Neutral,-0.016773343086242676
2025-05-06,Neutral,0.2372124195098877
2025-05-06,Neutral,0.48899149894714355
2025-05-06,Neutral,0.10140690207481384
2025-05-06,Neutral,0.3916914463043213
2025-05-06,Neutral,-0.015628784894943237
2025-05-06,Neutral,-0.029591858386993408
2025-05-06,Bullish,0.640653133392334
2025-05-06,Neutral,0.19996702671051025
2025-05-06,Neutral,0.12139499187469482
2025-05-06,Neutral,0.19010701775550842
2025-05-06,Neutral,0.12020426988601685
2025-05-07,Neutral,-0.15
2025-05-07,Neutral,0.21766948699951172
2025-05-07,Neutral,-0.15726128220558167
2025-05-07,Neutral,0.1974150836467743
2025-05-07,Neutral,0.40844547748565674
2025-05-07,Neutral,0.0
2025-05-07,Neutral,0.3622893691062927
2025-05-07,Neutral,0.34068411588668823
2025-05-07,Neutral,0.03200295567512512
2025-05-07,Bullish,0.75
2025-05-07,Bullish,0.65
2025-05-07,Neutral,-0.05084142088890076
2025-05-07,Neutral,-0.388676255941391
2025-05-07,Neutral,0.0
2025-05-07,Neutral,0.0
2025-05-07,Neutral,0.11490991711616516
2025-05-07,Neutral,-0.025409817695617676
2025-05-07,Neutral,0.14856377243995667
2025-05-07,Neutral,0.2544209957122803
2025-05-07,Neutral,0.07006070017814636
2025-05-07,Neutral,0.20568203926086426
2025-05-07,Neutral,0.39412885904312134
2025-05-07,Neutral,0.2145586609840393
2025-05-07,Neutral,0.13999390602111816
2025-05-07,Bullish,0.7503714561462402
2025-05-07,Neutral,0.19488194584846497
2025-05-07,Neutral,0.4282550811767578
2025-05-07,Neutral,0.11260727047920227
2025-05-07,Neutral,-0.3331072926521301
2025-05-08,Neutral,0.12327992916107178
2025-05-08,Neutral,-0.07730193436145782
2025-05-08,Neutral,0.33270400762557983
2025-05-08,Neutral,-0.11850818991661072
2025-05-08,Neutral,-0.5654987096786499
2025-05-08,Neutral,0.08531942963600159
2025-05-08,Neutral,0.0
2025-05-08,Neutral,0.35121214389801025
2025-05-08,Neutral,0.15730226039886475
2025-05-08,Neutral,0.18479931354522705
2025-05-08,Neutral,0.27713343501091003
2025-05-08,Neutral,0.39809346199035645
2025-05-08,Neutral,0.43581336736679077
2025-05-08,Neutral,0.3097836375236511
2025-05-08,Neutral,0.3214067220687866
2025-05-08,Neutral,0.4057837724685669
2025-05-08,Neutral,0.15533548593521118
2025-05-08,Neutral,0.2879714369773865
2025-05-08,Neutral,-0.09614747762680054
2025-05-08,Neutral,-0.010579526424407959
2025-05-08,Neutral,0.3313777446746826
2025-05-08,Neutral,0.29884815216064453
2025-05-08,Neutral,0.06359472870826721
2025-05-08,Neutral,0.2630249261856079
2025-05-08,Neutral,0.48584961891174316
2025-05-08,Neutral,0.42658722400665283
2025-05-08,Neutral,-0.32918328046798706
2025-05-08,Neutral,0.569878101348877
2025-05-08,Neutral,-0.28116971254348755
2025-05-08,Neutral,0.2990058660507202
2025-05-08,Neutral,-0.06411895155906677
2025-05-08,Neutral,-0.04775124788284302
2025-05-08,Neutral,0.2688325047492981
2025-05-08,Neutral,0.21728754043579102
2025-05-09,Neutral,-0.2369091510772705
2025-05-09,Neutral,0.4624807834625244
2025-05-09,Neutral,0.06155991554260254
2025-05-09,Neutral,0.0
2025-05-09,Neutral,0.4340881109237671
2025-05-09,Neutral,-0.11244732141494751
2025-05-09,Neutral,0.49363744258880615
2025-05-09,Bearish,-1.0
2025-05-09,Neutral,0.30439430475234985
2025-05-09,Neutral,0.20731765031814575
2025-05-09,Neutral,0.3729771375656128
2025-05-09,Neutral,0.41591840982437134
2025-05-09,Neutral,0.12757283449172974
2025-05-09,Neutral,0.25366896390914917
2025-05-09,Bullish,0.8973488807678223
2025-05-09,Neutral,0.29428809881210327
2025-05-09,Neutral,0.2530813217163086
2025-05-09,Neutral,-0.14495068788528442
2025-05-09,Neutral,0.021711677312850952
2025-05-09,Neutral,0.0
2025-05-09,Neutral,0.3672296404838562
2025-05-10,Neutral,-0.2408364713191986
2025-05-10,Neutral,0.1898566484451294
2025-05-10,Neutral,0.016324952244758606
2025-05-10,Neutral,0.22087764739990234
2025-05-10,Neutral,-0.32479774951934814
2025-05-10,Neutral,-0.03612878918647766
2025-05-11,Neutral,0.020226597785949707
2025-05-11,Neutral,0.15224510431289673
2025-05-11,Neutral,0.23117518424987793
2025-05-11,Neutral,0.029307514429092407
2025-05-11,Neutral,0.22969937324523926
2025-05-11,Neutral,0.501125693321228
2025-05-11,Neutral,0.3034343123435974
2025-05-11,Neutral,0.18541043996810913
2025-05-11,Neutral,0.3309251070022583
2025-05-11,Neutral,0.18255028128623962
2025-05-11,Neutral,0.0
2025-05-12,Bullish,0.65
2025-05-12,Neutral,0.19434499740600586
2025-05-12,Neutral,0.5601303577423096
2025-05-12,Neutral,0.5191636085510254
2025-05-12,Neutral,-0.18580570816993713
2025-05-12,Neutral,0.3993263244628906
2025-05-12,Neutral,-0.014035403728485107
2025-05-12,Neutral,0.19796323776245117
2025-05-12,Neutral,0.32220780849456787
2025-05-12,Neutral,0.11708790063858032
2025-05-12,Neutral,-0.08521696925163269
2025-05-12,Neutral,-0.040040165185928345
2025-05-12,Neutral,0.18282550573349
2025-05-12,Neutral,-0.14573615789413452
2025-05-12,Neutral,0.45175790786743164
2025-05-12,Neutral,-0.1268036663532257
2025-05-12,Neutral,0.19467666745185852
2025-05-12,Neutral,0.004723608493804932
2025-05-12,Neutral,0.20757675170898438
2025-05-12,Neutral,0.20281130075454712
2025-05-12,Neutral,0.2915748357772827
2025-05-12,Neutral,-0.010328114032745361
2025-05-12,Neutral,0.13131141662597656
2025-05-12,Bearish,-0.6260311603546143
2025-05-12,Bullish,0.75
2025-05-12,Neutral,0.09008660912513733
2025-05-12,Neutral,0.23444315791130066
2025-05-12,Neutral,0.5545989274978638
2025-05-12,Bullish,0.7
2025-05-12,Neutral,-0.18388605117797852
2025-05-12,Neutral,-0.018520325422286987
2025-05-12,Neutral,0.21985793113708496
2025-05-12,Neutral,0.5038880109786987
2025-05-12,Neutral,0.21411794424057007
2025-05-12,Neutral,0.023660853505134583
2025-05-12,Neutral,0.17014211416244507
2025-05-12,Bullish,0.8
2025-05-12,Neutral,0.28666502237319946
2025-05-12,Neutral,0.0
2025-05-12,Neutral,0.5697697997093201
2025-05-12,Neutral,0.43027758598327637
2025-05-13,Neutral,0.014979511499404907
2025-05-13,Neutral,0.25000834465026855
2025-05-13,Neutral,0.5911714434623718
2025-05-13,Neutral,0.01848280429840088
2025-05-13,Neutral,0.06443595886230469
2025-05-13,Neutral,-0.03915846347808838
2025-05-13,Neutral,0.026408076286315918
2025-05-13,Neutral,0.21915295720100403
2025-05-13,Bullish,0.8852207660675049
2025-05-13,Neutral,0.5373861789703369
2025-05-13,Neutral,-0.20743021368980408
2025-05-13,Neutral,0.14905273914337158
2025-05-13,Neutral,0.3525536060333252
2025-05-13,Neutral,0.2089819312095642
2025-05-13,Neutral,0.11072558164596558
2025-05-13,Bullish,0.8
2025-05-13,Neutral,0.4740180969238281
2025-05-13,Neutral,-0.00047326087951660156
2025-05-13,Neutral,0.29368317127227783
2025-05-13,Neutral,0.007812425494194031
2025-05-13,Bullish,0.85
2025-05-13,Neutral,0.08737337589263916
2025-05-13,Bullish,0.85
2025-05-13,Bullish,0.7066799998283386
2025-05-13,Neutral,-0.14459729194641113
2025-05-13,Neutral,0.0047893524169921875
2025-05-13,Neutral,0.46332037448883057
2025-05-13,Neutral,0.44844627380371094
2025-05-13,Neutral,0.08062338829040527
2025-05-13,Neutral,0.5576869249343872
2025-05-13,Neutral,0.45738381147384644
2025-05-13,Neutral,0.5110394358634949
2025-05-13,Neutral,-0.007477924227714539
2025-05-13,Neutral,0.3627013564109802
2025-05-13,Neutral,0.41495323181152344
2025-05-13,Neutral,-0.06446248292922974
2025-05-14,Neutral,0.2715607285499573
2025-05-14,Bullish,0.6141420602798462
2025-05-14,Bullish,0.6211883425712585
2025-05-14,Neutral,0.3095358610153198
2025-05-14,Neutral,-0.11414523422718048
2025-05-14,Bullish,0.6181643605232239
2025-05-14,Bullish,0.8
2025-05-14,Neutral,0.4080585241317749
2025-05-14,Neutral,0.17023661732673645
2025-05-14,Neutral,-0.09228777885437012
2025-05-14,Neutral,0.0895465612411499
2025-05-14,Neutral,0.4783412218093872
2025-05-14,Neutral,-0.13481342792510986
2025-05-14,Neutral,-0.26402169466018677
2025-05-14,Neutral,0.015860557556152344
2025-05-14,Neutral,-0.15566913783550262
2025-05-14,Bearish,-0.9207453727722168
2025-05-14,Bearish,-0.6136044859886169
2025-05-14,Neutral,-0.27705228328704834
2025-05-14,Bullish,0.75
2025-05-14,Neutral,-0.15125396847724915
2025-05-14,Neutral,0.4593532681465149
2025-05-14,Neutral,0.07208532094955444
2025-05-14,Neutral,-0.1904699057340622
2025-05-14,Neutral,-0.15871208906173706
2025-05-14,Neutral,0.16348016262054443
2025-05-14,Neutral,0.06261211633682251
2025-05-14,Neutral,0.019108593463897705
2025-05-14,Neutral,0.4734143018722534
2025-05-14,Neutral,0.07670214772224426
2025-05-14,Neutral,0.3183162212371826
2025-05-14,Neutral,0.4472770690917969
2025-05-14,Neutral,-0.217873215675354
2025-05-15,Neutral,0.3976150155067444
2025-05-15,Neutral,0.23175713419914246
2025-05-15,Neutral,0.08644962310791016
2025-05-15,Neutral,0.04321971535682678
2025-05-15,Neutral,-0.30207207798957825
2025-05-15,Neutral,0.18510505557060242
2025-05-15,Neutral,-0.054630398750305176
2025-05-15,Neutral,0.07533383369445801
2025-05-15,Neutral,0.24887514114379883
2025-05-15,Neutral,0.15339457988739014
2025-05-15,Neutral,0.5332546234130859
2025-05-15,Neutral,0.21992307901382446
2025-05-15,Neutral,0.014253050088882446
2025-05-15,Neutral,0.1033409833908081
2025-05-15,Neutral,0.0
2025-05-15,Neutral,0.387822687625885
2025-05-15,Neutral,-0.47370001673698425
2025-05-15,Neutral,0.30694156885147095
2025-05-15,Neutral,-0.030591219663619995
2025-05-15,Neutral,0.0
2025-05-15,Neutral,0.3061484694480896
2025-05-15,Neutral,0.4974503517150879
2025-05-15,Neutral,0.24674934148788452
2025-05-15,Neutral,-0.15336549282073975
2025-05-15,Neutral,0.0698235034942627
2025-05-16,Bullish,0.6145938634872437
2025-05-16,Bullish,0.65
2025-05-16,Neutral,0.4733816385269165
2025-05-16,Neutral,0.29356253147125244
2025-05-16,Neutral,-0.07398003339767456
2025-05-16,Neutral,0.07280704379081726
2025-05-16,Neutral,-0.13669008016586304
2025-05-16,Neutral,0.3891340494155884
2025-05-16,Neutral,-0.013812318444252014
2025-05-16,Neutral,-0.24476534128189087
2025-05-16,Bullish,0.6246475577354431
2025-05-16,Neutral,0.3519381284713745
2025-05-16,Neutral,0.03754931688308716
2025-05-16,Neutral,0.08417505025863647
2025-05-16,Neutral,0.15444928407669067
2025-05-16,Bearish,-0.7
2025-05-16,Neutral,0.0
2025-05-16,Neutral,0.5064151287078857
2025-05-16,Neutral,-0.10970807075500488
2025-05-16,Neutral,0.06670194864273071
2025-05-16,Neutral,0.34118223190307617
2025-05-16,Bullish,0.7
2025-05-16,Neutral,0.34053462743759155
2025-05-16,Neutral,0.30092108249664307
2025-05-16,Neutral,-0.14319553971290588
2025-05-16,Neutral,0.2788753807544708
2025-05-16,Neutral,0.38312309980392456
2025-05-16,Neutral,0.24574103951454163
2025-05-17,Neutral,0.19147390127182007
2025-05-17,Neutral,0.22011172771453857
2025-05-17,Neutral,0.07152414321899414
2025-05-17,Neutral,0.238468199968338
2025-05-17,Neutral,0.023702353239059448
2025-05-17,Neutral,0.45615148544311523
2025-05-17,Neutral,-0.08122624456882477
2025-05-17,Neutral,0.2734789252281189
2025-05-17,Neutral,0.5092511773109436
2025-05-17,Bearish,-0.7479161024093628
2025-05-17,Neutral,-0.12072809040546417
2025-05-17,Neutral,0.35146570205688477
2025-05-17,Neutral,-0.3142906129360199
2025-05-17,Neutral,-0.055040404200553894
2025-05-17,Neutral,-0.26333490014076233
2025-05-17,Neutral,0.37014591693878174
2025-05-17,Neutral,0.3025977611541748
2025-05-17,Neutral,-0.13144239783287048
2025-05-17,Neutral,0.42657792568206787
2025-05-18,Neutral,-0.13885611295700073
2025-05-18,Neutral,-0.19453924894332886
2025-05-18,Neutral,0.11669957637786865
2025-05-18,Neutral,0.30098551511764526
2025-05-18,Neutral,0.0
2025-05-18,Neutral,-0.1595667004585266
2025-05-18,Neutral,0.4917195439338684
2025-05-18,Neutral,-0.19235794246196747
2025-05-18,Neutral,-0.16768667101860046
2025-05-18,Neutral,0.48013997077941895
2025-05-18,Neutral,0.39555078744888306
2025-05-18,Neutral,0.2419319748878479
2025-05-18,Neutral,-0.09391981363296509
2025-05-18,Neutral,0.45495879650115967
2025-05-18,Neutral,-0.052358269691467285
2025-05-18,Neutral,0.0
2025-05-18,Neutral,0.30245041847229004
2025-05-19,Neutral,-0.03866972029209137
2025-05-19,Neutral,0.0
2025-05-19,Neutral,0.0
2025-05-19,Neutral,0.16695049405097961
2025-05-19,Bearish,-0.6465926170349121
2025-05-19,Neutral,-0.018638432025909424
2025-05-19,Neutral,0.22402837872505188
2025-05-19,Neutral,0.24057558178901672
2025-05-19,Neutral,0.24453026056289673
2025-05-19,Neutral,0.12020426988601685
2025-05-19,Neutral,-0.07744428515434265
2025-05-19,Neutral,0.1592017412185669
2025-05-19,Neutral,-0.2816043496131897
2025-05-19,Neutral,-0.06822848320007324
2025-05-19,Neutral,-0.21413996815681458
2025-05-19,Neutral,0.14730241894721985
2025-05-19,Neutral,-0.48716896772384644
2025-05-19,Neutral,0.19689080119132996
2025-05-19,Neutral,0.16156065464019775
2025-05-19,Neutral,0.19829753041267395
2025-05-19,Neutral,0.414852499961853
2025-05-19,Neutral,-0.005966812372207642
2025-05-19,Neutral,0.0
2025-05-19,Neutral,0.09518328309059143
2025-05-19,Neutral,0.2959878444671631
2025-05-19,Neutral,-0.35486239194869995
2025-05-20,Neutral,-0.004890799522399902
2025-05-20,Neutral,0.25164467096328735
2025-05-20,Bullish,0.676618218421936
2025-05-20,Neutral,-0.07517410814762115
2025-05-20,Neutral,-0.21812543272972107
2025-05-20,Neutral,0.03756210207939148
2025-05-20,Bullish,0.6725726127624512
2025-05-20,Neutral,-0.23816627264022827
2025-05-20,Neutral,0.28316184878349304
2025-05-20,Neutral,-0.24402405321598053
2025-05-20,Neutral,-0.041492730379104614
2025-05-20,Neutral,0.17344844341278076
2025-05-20,Neutral,0.0371934175491333
2025-05-20,Neutral,0.1034834086894989
2025-05-20,Neutral,0.17976036667823792
2025-05-20,Neutral,0.07033360004425049
2025-05-20,Neutral,-0.024439215660095215
2025-05-20,Neutral,-0.01443248987197876
2025-05-20,Bullish,0.75
2025-05-20,Neutral,-0.35197675228118896
2025-05-20,Neutral,-0.2644749879837036
2025-05-20,Bullish,0.6727142333984375
2025-05-21,Neutral,-0.15765735507011414
2025-05-21,Neutral,-0.06267806887626648
2025-05-21,Neutral,0.27455031871795654
2025-05-21,Neutral,0.4688190221786499
2025-05-21,Bullish,0.6122268438339233
2025-05-21,Neutral,0.261640340089798
2025-05-21,Bullish,0.6172564029693604
2025-05-21,Bearish,-0.65338134765625
2025-05-21,Neutral,-0.2820033133029938
2025-05-21,Neutral,0.5404547452926636
2025-05-21,Neutral,0.13884377479553223
2025-05-21,Neutral,0.3152134418487549
2025-05-21,Neutral,0.35766011476516724
2025-05-21,Bullish,0.6994626522064209
2025-05-21,Neutral,0.16287606954574585
2025-05-21,Neutral,0.23811060190200806
2025-05-21,Neutral,-0.023073464632034302
2025-05-21,Neutral,-0.12744781374931335
2025-05-21,Neutral,0.08527359366416931
2025-05-21,Neutral,-0.4223651885986328
2025-05-21,Bullish,0.7
2025-05-21,Neutral,0.29453128576278687
2025-05-22,Neutral,0.010345488786697388
2025-05-22,Neutral,0.4447939991950989
2025-05-22,Neutral,0.24083232879638672
2025-05-22,Neutral,-0.22676676511764526
2025-05-22,Neutral,-0.20267759263515472
2025-05-22,Neutral,0.12555235624313354
2025-05-22,Neutral,0.3484055995941162
2025-05-22,Neutral,0.5322021245956421
2025-05-22,Neutral,0.05509793758392334
2025-05-22,Neutral,0.0
2025-05-22,Neutral,0.07886341214179993
2025-05-22,Neutral,0.36254990100860596
2025-05-22,Bullish,0.7
2025-05-22,Bullish,0.6676521301269531
2025-05-22,Neutral,-0.2926725745201111
2025-05-22,Neutral,-0.2990504205226898
2025-05-22,Neutral,0.4285147190093994
2025-05-22,Neutral,0.3592590093612671
